SE,NewKPI1,NewKPI2,NewKPI3,KPI0012,KPI0017,KPI0068,KPI0077,KPI0116,KPI3226,TS,SI,IT,TSI,MarketArea,ReportYearNumber
0.720930233,266.19,36.78,43,0.836679975,428.2371041,7.916666667,26160.08333,34.11111111,0.141141449,9790.4682,1581.54,11446.17,420990.1326,Ford - Central,2010
0.8359375,319.83,73,45,0.849289237,522.0526042,8.833333333,27266.16667,79.22580645,0.141952696,23347.59,3285,14392.35,1050641.55,Ford - Central,2011
1.0625,435.08,75.28,53.33,0.768818018,577.5660167,14.58333333,44850.08333,60.05031447,0.120596797,32752.8224,4014.6824,23202.8164,1746708.019,Ford - Central,2012
0.562351308,425.6123535,45.92036746,146.8571668,0.779974096,961.3827611,16.25,32899.41667,91.74468085,0.153105171,19544.27567,6743.735064,62504.22439,2870216.952,Ford - Great Lakes,2008
1.51304644,-78.83389933,14.16769758,112.8219379,0.685075561,847.4578035,21,40109.25,93.03030303,0.139881579,-1116.894845,1598.427097,-8894.193295,-126010.2408,Ford - Great Lakes,2009
3.19047619,673.86,307.06,24.93646094,0.626045251,971.0827453,25.25,55932,92.3495935,0.143410382,206915.4516,7656.989696,16803.68357,5159739.077,Ford - Great Lakes,2010
3.089552239,678.51,262.18,3.727679712,0.727367151,1139.237157,24.75,54660.25,70.35416667,0.140945893,177891.7518,977.3230669,2529.267961,663123.4741,Ford - Great Lakes,2011
1.827272727,605.62,215.68,13.82478202,0.712983549,1146.763554,23.75,63596.08333,105.4414414,0.151469886,130620.1216,2981.728986,8372.564487,1805794.709,Ford - Great Lakes,2012
0.944192949,48.4385049,142.2809861,88.87756383,0.889431663,341.715702,26.08333333,65739.25,210.3414634,0.255293337,6891.878242,12645.58742,4305.096311,612533.3484,Ford - West,2008
0.517348747,-149.7724258,-66.42022254,219.6998299,0.825719094,306.7694366,34.5,72340,217.3971292,0.228116977,9947.917852,-14592.51159,-32904.97647,2185555.86,Ford - West,2009
0.746641075,64.36,138.71,65.13,0.81736338,293.4158866,51.25,89203.41667,144.7563291,0.158776057,8927.3756,9034.1823,4191.7668,581439.9728,Ford - West,2010
0.696774194,79.13,115.72,84.38,0.811099333,336.1291337,59,114783.8333,147.1650794,0.157349858,9156.9236,9764.4536,6676.9894,772661.2134,Ford - West,2011
0.755220418,129.06,129.57,78.36,0.714286239,346.2240796,93.66666667,206958.6667,110.1605839,0.135406242,16722.3042,10153.1052,10113.1416,1310359.757,Ford - West,2012
1.661358824,636.9871092,69.58702569,72.82447556,0.934787571,96.69195751,1.833333333,3245.583333,112.2783629,0.22093536,44326.03833,5067.638652,46388.25217,3228020.495,Ford - Great Lakes,2009
1.624469896,-219.4244439,32.42984471,91.15544539,0.762285936,382.4043705,30.75,55118.58333,86.54545455,0.102980248,-7115.900641,2956.156938,-20001.73291,-648653.0923,Ford - Northeast,2008
1.9342442,-12.70979011,86.80613451,110.3416667,0.725278906,448.3275326,34.08333333,65548.91667,56.60992908,0.118168642,-1103.28775,9578.333562,-1402.419424,-121738.6092,Ford - Northeast,2009
2.445714286,343.03,168.94,19.44,0.75815761,407.0456026,38.91666667,82721.08333,37.09969789,0.101214587,57951.4882,3284.1936,6668.5032,1126576.931,Ford - Northeast,2010
2.579399142,277.09,179.51,24.4,0.745486695,553.7954545,50.66666667,105987.6667,48.58992806,0.106534754,49740.4259,4380.044,6760.996,1213666.392,Ford - Northeast,2011
2.627659574,416.49,208.39,21.69,0.75855353,555.261848,61.25,122102.5,70.51403888,0.106775537,86792.3511,4519.9791,9033.6681,1882526.095,Ford - Northeast,2012
0.561403509,700.4995221,34.58,153.9927246,0.563835514,104.1163435,8.25,20012.91667,46.05,0.117738946,24223.27347,5325.068417,107871.83,3730207.881,Ford - Northeast,2011
0.427272727,-142.6320859,29.86,220,0.563155451,105.6938078,7.916666667,19804.56167,45.97014925,0.11000397,-4258.994085,6569.2,-31379.0589,-936978.6987,Ford - Northeast,2012
1.601441735,893.3050447,278.6144136,47.64896771,0.737459593,1653.84322,102,95400.5,127.4482759,0.045989728,248887.6612,13275.6892,42565.06323,11859240.13,Ford - Great Lakes,2008
2.27941184,106.5495754,114.1258459,149.4390426,0.809951255,553.737737,60,58187.25,61.47826087,0.095700206,12160.06042,17054.85715,15922.66654,1817187.788,Ford - Northeast,2008
1.549369449,413.3807255,187.6491414,58.9316632,0.986992178,658.2165725,10,27224.83333,44.57894737,0.151711706,77570.53821,11058.476,24361.21369,4571360.832,Ford - Northeast,2008
0.103373168,-702.2186131,-72.92660501,182.6472743,0.879269411,666.2472704,13.33333333,37018.41667,60.84684685,0.135805709,51210.41943,-13319.84563,-128258.3156,9353443.524,Ford - Northeast,2009
2.2,608.79,136.27,75,0.823119701,806.2224607,15.16666667,39130.91667,35.15267176,0.131468746,82959.8133,10220.25,45659.25,6221985.998,Ford - Northeast,2010
2.476744186,474.03,162.22,90,0.815728194,841.4431315,17.58333333,51311.83333,40.29375,0.129132333,76897.1466,14599.8,42662.7,6920743.194,Ford - Northeast,2011
1.95505618,608.28,196.85,89,0.865215455,919.1621212,14.91666667,46914.41667,92.15748031,0.137904125,119739.918,17519.65,54136.92,10656852.7,Ford - Northeast,2012
2.125051418,640.2522397,225.5424768,83.89321914,0.742740686,348.8883458,26.91666667,64527.58333,60.36180905,0.162844298,144404.0759,18921.48443,53712.82145,12114522.79,Ford - West,2008
1.747108699,555.3362298,126.6327327,66.79335714,0.710526684,283.8186904,21.25,56111.5,84.74479167,0.170032161,70323.74435,8458.225341,37092.77113,4697158.972,Ford - West,2009
1.550387597,621.35,144.3,17.2,0.702377032,361.5601798,35.83333333,79141.5,54.92651757,0.13628583,89660.805,2481.96,10687.22,1542165.846,Ford - West,2010
1.798561151,584.33,138.62,15.11,0.652199632,468.6302464,45.25,114063.75,62.17721519,0.135608945,80999.8246,2094.5482,8829.2263,1223907.35,Ford - West,2011
1.664473684,678.8,130.87,13.82,0.692561806,516.7209247,46.41666667,113857.25,67.76,0.135579511,88834.556,1808.6234,9381.016,1227693.564,Ford - West,2012
0.915326309,-325.2112738,-39.80157656,116.7555359,1.223469613,74.85443038,2.083333333,4185.083333,98,0.10931367,12943.92141,-4647.054401,-37970.21655,1511274.481,Ford - Central,2008
0.131634704,-481.3345176,22.16126722,142.1933549,1.259061341,62.30262423,2.666666667,5064.833333,107.45,0.102738478,-10666.98287,3151.184935,-68442.56989,-1516774.08,Ford - Central,2009
0.178571429,-476.2497533,26.07,112,1.211405859,76.9197124,2.083333333,4429.333333,83.72727273,0.091124712,-12415.83107,2919.84,-53339.97237,-1390573.08,Ford - Central,2010
0.136,375.3568287,22.29,131,1.252950688,66.64471184,2.25,5146.666667,51.16666667,0.090604027,8366.703712,2919.99,49171.74456,1096038.186,Ford - Central,2011
0.138461538,-252.9980281,36.5,130,1.089774956,80.08269795,1.833333333,4717.916667,181.1764706,0.108456088,-9234.428026,4745,-32889.74365,-1200475.643,Ford - Central,2012
1.470887622,461.5088774,10.35861329,29.91964035,0.906197628,273.2910242,25.5,42481,95.43661972,0.122945727,4780.591991,309.9259842,13808.17963,143033.593,Ford - Southeast,2008
0.44418139,218.1881072,111.3053134,45.8963285,0.782271159,323.0599251,18.83333333,35736.66667,62.83625731,0.129732549,24285.49565,5108.505228,10014.03304,1114615.086,Ford - Southeast,2009
1.274193548,226.76,111.85,31,0.737906139,359.5426285,20,41718.16667,66.17964072,0.117228735,25363.106,3467.35,7029.56,786256.286,Ford - Southeast,2010
1.253968254,432.01,128.39,33.17,0.75315457,360.032978,19.33333333,42938.41667,99.775,0.132188064,55465.7639,4258.6963,14329.7717,1839799.389,Ford - Southeast,2011
1.03125,423.24,96.14,32,0.687575507,412.9174954,19.91666667,46140.16667,92.4,0.129090839,40690.2936,3076.48,13543.68,1302089.395,Ford - Southeast,2012
0.679374001,53.3193504,15.78200542,131.4599141,1.00197584,149.2154676,41.91666667,55523,52.23391813,0.129935708,841.486277,2074.701077,7009.357223,110621.7137,Ford - Southeast,2008
1.071542342,-169.548264,144.6384156,113.5535873,0.894258719,168.7836034,38.58333333,53666.33333,110.1777003,0.143008773,-24523.19227,16424.21095,-19252.8136,-2784696.455,Ford - Southeast,2009
0.775585697,231.23,76.06,67.58,0.698322182,224.356044,54.58333333,103957.8333,69.97330595,0.151037958,17587.3538,5140.1348,15626.5234,1188553.37,Ford - Southeast,2010
0.924506388,235.19,94.36,60.6,0.645503495,260.5576253,67.33333333,146703.25,82.39145299,0.141174493,22192.5284,5718.216,14252.514,1344867.221,Ford - Southeast,2011
0.888308977,227.9,86.49,50.42,0.617508245,310.3935802,71.33333333,160114.25,88.07189542,0.134139141,19711.071,4360.8258,11490.718,993832.1998,Ford - Southeast,2012
0.245853923,-493.716373,-4.104341499,107.9180187,1.01694003,400.4854202,3.583333333,6093.333333,61.6,0.172379224,2026.380598,-442.9324026,-53280.89277,218682.9793,Ford - Northeast,2008
0.204678934,80.5681592,219.9113872,122.258226,0.886550747,220.0517677,2.416666667,4817.416667,81.86666667,0.197073073,17717.85565,26885.97608,9850.120216,2166153.601,Ford - Northeast,2009
0.45045045,0.67,46.04,88.70333772,0.80436176,247.2028851,4.166666667,7825.333333,34.11111111,0.167133612,30.8468,4083.901669,59.43123627,2736.214118,Ford - Northeast,2010
0.416666667,598.8704321,53.68,95.80056448,0.876616792,307.1053191,4.666666667,9328.333333,99.03225806,0.148365475,32147.3648,5142.574301,57372.12545,3079735.694,Ford - Northeast,2011
0.37414966,0.75,37.24,47.56251707,0.982571353,327.7310039,4.583333333,9380.666667,61.6,0.148480602,27.93,1771.228136,35.6718878,1328.421102,Ford - Northeast,2012
0.629031024,202.4500503,121.0846372,154.4348095,1.04044203,298.0121644,2.916666667,4247,73.33333333,0.149423945,24513.59089,18699.68288,31265.33495,3785751.74,Ford - Great Lakes,2008
0.026413277,-272.9962758,37.23807903,137.188088,1.054077924,293.9982556,2.916666667,4233.916667,122.8,0.158983105,-10165.85689,5108.620863,-37451.83711,-1394634.47,Ford - Great Lakes,2009
0.25,0.86,28.32,104.1604667,0.970914009,273.2671958,3.333333333,5213.333333,73.68,0.142968068,24.3552,2949.824417,89.57800136,2536.848999,Ford - Great Lakes,2010
0.446280992,-34.55894767,44.58,89.31326219,0.879701217,346.5120699,4.583333333,10038.91667,76.75,0.125733745,-1540.637887,3981.585228,-3086.572354,-137599.3956,Ford - Great Lakes,2011
0.465753425,6.53,55,146,0.886531464,320.760917,5.5,9080.833333,85.55555556,0.105715035,359.15,8030,953.38,52435.9,Ford - Great Lakes,2012
0.993525971,397.3203242,105.4341619,116.974352,1.381769476,148.6519139,2.833333333,4018.166667,35.53846154,0.101428734,41891.13539,12333.09277,46476.28746,4900188.417,Ford - Great Lakes,2008
1.212572838,-148.0992279,81.13956497,32.67608818,1.158172983,145.8869779,3.583333333,5286.75,31.75862069,0.105792089,-12016.70692,2651.32358,-4839.30343,-392658.9751,Ford - Great Lakes,2009
0.736842105,48.34,15.37,41.79759884,1.176250227,146.8828541,6.416666667,9623.75,13.79104478,0.097968353,742.9858,642.4290942,2020.495928,31055.02241,Ford - Great Lakes,2012
0.658885065,376.9028233,197.2064611,85.19129703,0.751942789,323.2597315,2.75,7518.75,22,0.191791753,74327.67196,16800.2742,32108.84037,6332070.78,Ford - Great Lakes,2008
0.840421839,53.24129119,62.55088614,59.7350533,0.658361264,295.1368187,2.833333333,6023.916667,24.56,0.196940201,3330.289943,3736.480518,3180.371367,198935.0473,Ford - Great Lakes,2009
0.346153846,147.368302,34.57720046,104,0.649336183,290.1914539,3.083333333,8967.333333,134.4901737,0.187105145,5095.58332,3596.028848,15326.30341,529940.6652,Ford - Great Lakes,2010
0.340277778,95.97263393,24.5,149,0.642976576,290.0021459,4,9804.333333,54.17647059,0.170766569,2351.329531,3650.5,14299.92246,350348.1002,Ford - Great Lakes,2011
0.228070175,6.54488066,23.48,171,0.672097291,301.9443526,3.333333333,8093.25,73.92,0.174087736,153.6737979,4015.08,1119.174593,26278.21944,Ford - Great Lakes,2012
2.039125681,1012.545717,198.7984299,66.67650453,0.834374955,681.1525851,7.083333333,12107.41667,24.64,0.108155459,201292.4987,13255.18441,67513.00909,13421480.2,Ford - Central,2008
1.701458217,398.1622228,211.083552,181.0606832,0.881396675,644.5018007,9.25,20395.83333,42.98,0.10913279,84045.49626,38218.93214,72091.52408,15217334.97,Ford - Central,2009
1.92,440.78,87.6,53.75592818,0.776633075,775.0102696,9.333333333,20660,30.09803922,0.103854178,38612.328,4709.019309,23694.53802,2075641.531,Ford - Central,2010
1.877192982,360.59,89.75,64.77984126,0.860829675,905.9516779,10.75,25435.08333,29.62280702,0.095448476,32362.9525,5813.990753,23358.96296,2096466.926,Ford - Central,2011
1.842857143,382.8,243.1210911,100.1950082,0.838724007,936.4421182,11.66666667,25162.33333,60.09756098,0.093682811,93066.75367,24359.51972,38354.64914,9324824.147,Ford - Central,2012
0.134130159,-81.24729599,105.9126888,115.175496,0.792369229,611.2636879,33.83333333,99820.41667,99.24444444,0.288985086,-8605.119576,12198.54647,-9357.697614,-991098.9153,Ford - West,2008
0.787301953,-81.26700682,100.748935,87.8241989,0.738281067,639.548971,30.08333333,116714.1667,46.36326531,0.312206485,-8187.564388,8848.194506,-7137.209771,-719066.2833,Ford - West,2009
1.104761905,142.57,110.08,22.5,0.749741672,780.1087618,31.08333333,93547.75,72.9125,0.287296398,15694.1056,2476.8,3207.825,353117.376,Ford - West,2010
1.057591623,197.66,111.68,28.71,0.75924502,941.4661559,35.08333333,108906.8333,87.71428571,0.26472313,22074.6688,3206.3328,5674.8186,633763.7412,Ford - West,2011
0.872983871,167.72,80.21,49.6,0.761379893,1039.320666,38.16666667,107121.75,73.27881041,0.252522231,13452.8212,3978.416,8318.912,667259.9315,Ford - West,2012
1.326049991,767.7333533,85.23222972,13.10812442,0.996131123,439.3533123,80.16666667,98315.41667,92.53608247,0.12869669,65435.62553,1117.234672,10063.54432,857738.321,Ford - Southeast,2008
0.669853136,875.8907211,154.1877422,72.91508984,0.820701296,415.3514829,80.83333333,89523.16667,76.88347826,0.124576936,135051.6127,11242.61307,63865.65062,9847300.473,Ford - Southeast,2009
1.77027027,959.05,207.87,25.9,0.729475649,476.0709306,93.83333333,129461.25,85.46345257,0.110858898,199357.7235,5383.833,24839.395,5163365.039,Ford - Southeast,2010
1.83713355,1199.04,178.05,32.8,0.787657221,483.1691711,108.0833333,167526,88.94743276,0.108585245,213489.072,5840.04,39328.512,7002441.562,Ford - Southeast,2011
1.921092564,1184.35,166.16,32.95,0.745466989,507.5457049,124.25,212535,58.9787234,0.100956275,196791.596,5474.972,39024.3325,6484283.088,Ford - Southeast,2012
0.181494121,328.9005856,170.7679325,160.2390906,0.879621592,258.7404841,25.16666667,54293.25,56.32,0.214494308,56165.673,27363.69821,52702.73073,8999936.365,Ford - Great Lakes,2008
1.691831983,378.5927519,71.43084206,18.08252924,0.828692722,264.4173742,22.91666667,49526,50.51898734,0.215614408,27043.19907,1291.65029,6845.914506,489009.4379,Ford - Great Lakes,2009
0.8815427,93.91,67.37,51.86,0.836343506,289.5840979,27.5,64907.5,43.11797753,0.197378311,6326.7167,3493.8082,4870.1726,328103.5281,Ford - Great Lakes,2010
0.955112219,129.6,60.69,61,0.760169677,350.8242304,32.33333333,87910.75,59.69444444,0.186919481,7865.424,3702.09,7905.6,479790.864,Ford - Great Lakes,2011
0.625407166,108.04,46.96,87.71,0.790914193,296.353216,33.08333333,84916.58333,53.05263158,0.1828331,5073.5584,4118.8616,9476.1884,445001.8073,Ford - Great Lakes,2012
1.867558587,67.0850644,173.2233618,54.22436917,0.609346407,495.5822609,23.16666667,40749.08333,58.0877193,0.12378427,11620.70038,9392.927519,3637.645298,630125.1475,Ford - Great Lakes,2008
0.409404283,836.5506449,121.1977656,60.08038254,0.636015735,480.1796218,17.58333333,27713.58333,71.63333333,0.123552832,101388.069,7281.60812,50260.28276,6091433.969,Ford - Great Lakes,2009
1.119760479,80.66,104.91,41.75,0.557835273,739.1954023,21.66666667,32793.83333,63.29896907,0.126095712,8462.0406,4379.9925,3367.555,353290.1951,Ford - Great Lakes,2010
1.497206704,69.37,96.45,48.25,0.558270377,663.7810674,26.5,38730.66667,47.82971014,0.112955515,6690.7365,4653.7125,3347.1025,322828.0361,Ford - Great Lakes,2011
1.359447005,65.65,112.7,54.25,0.507208701,739.6547619,28.83333333,45123.25,55.25581395,0.112117921,7398.755,6113.975,3561.5125,401382.4588,Ford - Great Lakes,2012
0.482299335,419.3011417,137.4913754,22.10237856,0.835145882,390.9656822,66.83333333,117875.4167,128.3333333,0.142857247,57650.29068,3038.886428,9267.552564,1274208.549,Ford - Great Lakes,2008
0.387267381,626.9896692,168.6897752,48.56576349,0.760170577,407.8166279,58.66666667,113530.6667,122.9719888,0.147454586,105766.7464,8192.547726,30450.23199,5136642.788,Ford - Great Lakes,2009
2.158273381,898.06,267.84,19.86,0.778430669,402.5117815,58.75,116617,121.3293413,0.131295061,240536.3904,5319.3024,17835.4716,4777052.713,Ford - Great Lakes,2010
2.298181818,916.55,233.4,17.29,0.723617772,385.451885,57.83333333,128066.5,113.1490515,0.129029001,213922.77,4035.486,15847.1495,3698724.693,Ford - Great Lakes,2011
2.068965517,1014.98,325.98,17.06,0.817673279,357.2087892,56.25,111031.1667,163.1614731,0.119223485,330863.1804,5561.2188,17315.5588,5644525.858,Ford - Great Lakes,2012
0.722092884,42.11099234,124.5932533,103.1461322,0.813867525,132.6934594,10.25,19956.41667,68.44444444,0.106069427,5246.745535,12851.31218,4343.585983,541181.5086,Ford - Central,2008
0.887806476,670.9016345,260.872034,70.58377527,0.709422179,108.181374,9.833333333,19925.16667,83.72727273,0.109613309,175019.474,18413.33302,47354.7702,12353535.22,Ford - Central,2009
1.14516129,253,103.02,90.80388947,0.593054131,219.0095,13.33333333,32148.66667,76.15503876,0.10078921,26064.06,9354.616693,22973.38404,2366718.023,Ford - Central,2010
1.2578125,296.13,118.01,63.94493658,0.531377772,224.5016304,13.66666667,41364.33333,71.49315068,0.107068904,34946.3013,7546.141966,18936.01407,2234639.02,Ford - Central,2011
1.15942029,360.03,132.25,43.58001301,0.513338656,278.9959954,13.25,41710.66667,94.6,0.106894963,47613.9675,5763.456721,15690.11208,2075017.323,Ford - Central,2012
0.79457335,286.4150396,169.9093222,-55.39933246,0.807255854,288.8686131,16.08333333,27123.83333,47.23076923,0.119497395,48664.58525,-9412.863029,-15867.202,-2695985.537,Ford - Great Lakes,2009
1.56779661,117.48,129.92,39.33,0.671951146,337.9243499,17.66666667,28680.66667,55.1640625,0.112825922,15263.0016,5109.7536,4620.4884,600293.8529,Ford - Great Lakes,2010
1.924657534,111.14,122.47,50.67,0.599803087,515.4181577,23.16666667,42060.33333,47.36571429,0.11214936,13611.3158,6205.5549,5631.4638,689685.3716,Ford - Great Lakes,2011
1.649681529,275.59,146.46,52.33,0.587248091,474.5241611,22.5,47419,74.40449438,0.112980944,40362.9114,7664.2518,14421.6247,2112191.154,Ford - Great Lakes,2012
1.214717963,349.2617086,11.74961559,60.51976167,0.893275304,132.3192177,51.83333333,75474.5,76.55491329,0.168176059,4103.690816,711.0839352,21137.23536,248354.3902,Ford - Northeast,2008
2.143159723,221.994164,161.1680002,43.26777972,0.801676967,127.483102,54.75,102706,55.50282486,0.150949456,35778.35547,6973.381531,9605.194587,1548050.003,Ford - Northeast,2009
0.586797066,266.4,70.95,90.89,0.708902645,148.3827047,52.58333333,104489.25,68.84242424,0.148632459,18901.08,6448.6455,24213.096,1717919.161,Ford - Northeast,2010
0.691609977,220.74,54.4,105.11,0.709367239,187.0708725,56.91666667,129086.6667,62.17721519,0.146591105,12008.256,5717.984,23201.9814,1262187.788,Ford - Northeast,2011
0.653292181,211.32,84.49,121.5,0.724479847,173.7146686,54.5,135214.1667,116.7419355,0.147814009,17854.4268,10265.535,25675.38,2169312.856,Ford - Northeast,2012
1.898479685,418.9436054,40.84795276,120.4399728,0.851507818,155.8690006,2.666666667,3750.916667,24.64,0.159143931,17112.9886,4919.726319,50457.55644,2061087.882,Ford - Great Lakes,2008
0.776500681,1021.716271,127.6084021,-9.58773999,0.770992773,127.5249042,2.5,3058.833333,11.80769231,0.149018818,130379.5807,-1223.47618,-9795.94995,-1250045.52,Ford - Great Lakes,2009
0.3046875,50.3,14.26,63.78364524,0.794815915,127.854,3.25,5003.75,19.1875,0.118338046,717.278,909.5547811,3208.317356,45750.60549,Ford - Great Lakes,2010
0.527950311,13.22,12.51,78.68493656,0.713476777,162.9283597,7.666666667,10758.66667,15.74358974,0.092256315,165.3822,984.3485564,1040.214861,13013.08792,Ford - Great Lakes,2011
1.750065593,-311.5447475,14.58582839,-4.089703679,0.849808084,103.0159225,5.833333333,6504.916667,37.56097561,0.111675254,-4544.138223,-59.65171603,1274.1257,18584.17881,Ford - Northeast,2008
1.031701788,-58.59901899,46.7929955,-18.90281282,0.856483762,60.55631813,4.75,5132.666667,24.23684211,0.105688533,-2742.023632,-884.5192352,1107.686287,51831.95946,Ford - Northeast,2009
0.244444444,28.15,17.57,270,0.856651672,55.78604224,6.666666667,8492.833333,48.15686275,0.09382107,494.5955,4743.9,7600.5,133540.785,Ford - Northeast,2010
0.246527778,32.19,20.61,301,0.827900654,69.88256586,9.333333333,10333.5,40.04347826,0.075434682,663.4359,6203.61,9689.19,199694.2059,Ford - Northeast,2011
0.192307692,31.71,24.57,312,0.872876339,66.11676277,8.5,11052.25,62.74074074,0.079395284,779.1147,7665.84,9893.52,243083.7864,Ford - Northeast,2012
0.919203815,-184.9956788,10.53895941,42.26722192,0.83203206,172.9300504,63.75,158876.8333,102.2406639,0.158241996,-1949.66195,445.4525362,-7819.25341,-82406.79431,Ford - Southeast,2008
0.749710452,530.3177224,139.4482702,44.37932524,0.808127073,171.5087832,54.83333333,137201.25,76.18978102,0.142044721,73951.88905,6188.620137,23535.14268,3281934.936,Ford - Southeast,2009
1.120289855,405.99,99.45,62.73,0.758623409,188.8650531,65.41666667,155820.3333,65.01965066,0.130924066,40375.7055,6238.4985,25467.7527,2532768.006,Ford - Southeast,2010
1.093789607,399.74,105.95,56.27,0.726367543,217.5683906,73.33333333,169918.0833,78.33395872,0.122608447,42352.453,5961.8065,22493.3698,2383172.53,Ford - Southeast,2011
1.013157895,402.21,78.59,55.73,0.755593812,227.2400894,72.33333333,166816,73.89384289,0.125541489,31609.6839,4379.8207,22415.1633,1761607.684,Ford - Southeast,2012
0.931456514,320.5886271,94.49055273,99.70755688,0.976387315,373.1613602,48,81497.66667,91.74468085,0.16288773,30292.59657,9421.422161,31965.10877,3020400.796,Ford - Northeast,2008
0.777647805,-348.744566,-139.4349999,99.76997254,0.929663076,327.4381647,41.75,83121,111.0855263,0.157123509,48627.19853,-13911.42611,-34794.23577,4851534.262,Ford - Northeast,2009
0.560327198,217.54,61.21,97.8,0.866954292,360.6094127,46.75,96872.33333,79.96706587,0.153204491,13315.6234,5986.338,21275.412,1302267.969,Ford - Northeast,2010
0.594802695,155.83,51.59,125,0.824923827,402.6444729,52.91666667,119367.4167,85.59785523,0.146390069,8039.2697,6448.75,19478.75,1004908.713,Ford - Northeast,2011
0.533391154,236.96,61.41,115.3,0.913093789,412.643308,53.25,105266.1667,106.1176471,0.135044867,14551.7136,7080.573,27321.488,1677812.578,Ford - Northeast,2012
1.240081374,388.0808477,115.4388346,33.43353608,0.946622155,666.971095,188.25,251428.9167,97.13012896,0.115076023,44799.60079,3859.528442,12974.91502,1497809.069,Ford - Central,2008
1.893186951,92.78271959,55.40263373,56.88266676,0.846145067,618.4676228,120,231154.6667,254.0366412,0.14442078,5140.40703,3151.449552,5277.72852,292400.0601,Ford - Central,2009
0.751862891,81.49,95.47,89.47,0.866555247,729.6799149,128,251403.5833,118.3456615,0.13277252,7779.8503,8541.7009,7290.9103,696063.2063,Ford - Central,2010
0.794221283,48.02,86.16,92.94,0.788248132,815.8094052,142.9166667,303131.5,93.79666319,0.127074571,4137.4032,8007.7104,4462.9788,384530.2534,Ford - Central,2011
0.61185567,47.08,68.86,97,0.781020791,925.0691318,133.6666667,308268.8333,95.18897638,0.12937369,3241.9288,6679.42,4566.76,314467.0936,Ford - Central,2012
1.716431888,151.9041618,39.07775464,99.62514947,0.711140536,511.3080765,71.58333333,162864.4167,58.45255474,0.167590876,5936.073564,3893.127147,15133.47482,591382.216,Ford - Central,2008
0.210658781,699.6899832,159.1084137,55.36501306,0.717308054,337.025531,60.41666667,153429.5833,70.5101626,0.162739579,111326.5633,8809.039402,38738.34506,6163596.632,Ford - Central,2009
1.642215632,57.8578092,6.096901822,118.8347685,1.031993472,159.1851199,34.25,33387.16667,44.57894737,0.075778741,352.7533823,724.5239166,6875.519362,41919.36653,Ford - Central,2008
2.238545581,371.3925663,20.11624287,109.7296478,1.029082341,172.7695341,13.5,22157.58333,78.00819672,0.105063702,7471.023064,2207.348245,40752.7755,819792.7295,Ford - Central,2009
0.813559322,179.23,57.74,44.25,0.998573415,228.1119711,14.25,26709.91667,51.16666667,0.100476771,10348.7402,2554.995,7930.9275,457931.7539,Ford - Central,2010
0.929411765,283.61,80.66,60.33,0.906324666,281.1748879,13.41666667,28131.5,75.53174603,0.112293032,22875.9826,4866.2178,17110.1913,1380108.03,Ford - Central,2011
0.872641509,324.77,94.69,70.67,0.813891374,331.4735023,16.16666667,34215.25,94.91823899,0.095103478,30752.4713,6691.7423,22951.4959,2173277.147,Ford - Central,2012
2.182924693,537.4352084,-8.667118674,28.35823476,0.834698525,156.0296505,14.66666667,35209,65.25423729,0.207047525,-4658.014731,-245.7841861,15240.71381,-132093.0753,Ford - Central,2008
0.129778922,-111.9484457,-11.96300432,147.0055006,0.735235082,190.7584878,12.66666667,29771.83333,98.57798165,0.211088817,1339.23974,-1758.627439,-16457.0373,196875.6083,Ford - Central,2009
0.67219917,82.3,84.81,48.2,0.73289913,255.7356943,13.91666667,35106.58333,101.4434783,0.195472321,6979.863,4087.842,3966.86,336429.3966,Ford - Central,2010
0.669144981,84.29,102.78,55.4,0.744410929,268.0517846,16.41666667,41616.16667,135.8852459,0.184684703,8663.3262,5694.012,4669.666,479948.2715,Ford - Central,2011
0.714285714,75.61,112.31,54.6,0.742667044,288.3256066,17,41351.25,145.2357724,0.166329806,8491.7591,6132.126,4128.306,463650.0469,Ford - Central,2012
1.734496628,187.7467167,140.0331593,116.1329447,0.863685476,959.8488726,83.16666667,144359.5,91.7994429,0.135641388,26290.76589,16262.46315,21803.57907,3053224.061,Ford - West,2008
1.373792481,1086.40148,157.5750431,44.85737915,0.764915114,919.1696298,65.75,102705.4167,100.0556439,0.146080432,171189.76,7068.403453,48733.1231,7679123.972,Ford - West,2009
3.138996139,1145.84,204.34,19.92,0.673422456,997.7849268,74.66666667,173322.3333,53.35327635,0.140955469,234140.9456,4070.4528,22825.1328,4664087.636,Ford - West,2010
2.551724138,591.63,157.22,35.54,0.6387454,833.7225618,97.25,219897.9167,56.06681514,0.133078433,93016.0686,5587.5988,21026.5302,3305791.078,Ford - West,2011
2.49905838,728.82,164.97,40.85,0.632771743,942.9727218,118.6666667,242526.5833,56.26923077,0.123378863,120233.4354,6739.0245,29772.297,4911535.836,Ford - West,2012
0.824667339,295.5308124,104.051548,21.692594,0.85970644,202.193058,98.83333333,146214,66.56925419,0.12942498,30750.43851,2257.147986,6410.829928,667056.778,Ford - Southeast,2008
0.610045347,515.2398605,168.751458,26.02459771,0.769229491,211.749739,78.83333333,131446.6667,63.73534073,0.144829248,86947.47768,4391.688807,13408.91009,2262773.128,Ford - Southeast,2009
0.909175162,259.64,74.42,67.44,0.582979504,255.9354933,86.16666667,178785.4167,63.60358891,0.162961031,19322.4088,5018.8848,17510.1216,1303103.249,Ford - Southeast,2010
